"","V1","V2","V3","V4","V5"
"104","-0.282727272727273","-0.280057847320117","0.0784042587227945","-0.218957900541977","pn500"
"105","-0.268181818181818","-0.263882965299346","0.0743306900345019","-0.20702047000125","pn500"
"106","-0.253333333333333","-0.247467175566052","0.0704124278224813","-0.194774576117172","pn500"
"107","-0.239090909090909","-0.231814938323434","0.0668878953219951","-0.182969735398686","pn500"
"108","-0.223939393939394","-0.215258484151777","0.0633755477716401","-0.1703511027044","pn500"
"109","-0.20969696969697","-0.199789738848124","0.0603097451185693","-0.158429051000873","pn500"
"110","-0.194545454545455","-0.183427376794499","0.0572826278632947","-0.145685157689477","pn500"
"111","-0.180606060606061","-0.168465236269342","0.0547257613988866","-0.133900969252335","pn500"
"112","-0.165757575757576","-0.15261617001756","0.0522243078906448","-0.121289323618158","pn500"
"113","-0.151212121212121","-0.137182766846549","0.050004436326753","-0.108873315697826","pn500"
"114","-0.136363636363636","-0.121519499504066","0.0479674800917588","-0.0961365977541275","pn500"
"115","-0.121212121212121","-0.105631502537375","0.0461262755538184","-0.0830750186572222","pn500"
"116","-0.106969696969697","-0.0907872988259501","0.0446218268813164","-0.0707345716649069","pn500"
"117","-0.0924242424242424","-0.0757136272691445","0.043301284352939","-0.0580712009114285","pn500"
"118","-0.0781818181818182","-0.0610398647865203","0.042222938752439","-0.0456110195538777","pn500"
"119","-0.0633333333333333","-0.045828840135061","0.0413165892450028","-0.0325584311700101","pn500"
"120","-0.0484848484848485","-0.0307081597512285","0.0406361004066337","-0.0194407199985974","pn500"
"121","-0.0333333333333333","-0.015370534540615","0.0401708252588878","-0.00598853353856712","pn500"
"122","-0.0193939393939394","-0.00134543822681279","0.0399565693228671","0.00645044961496381","pn500"
"123","-0.00454545454545455","0.0135110377093222","0.0399365916037417","0.0197626845608567","pn500"
"124","0.00909090909090909","0.0270368564917005","0.0401208330270507","-0.0146721480278393","pn500"
"125","0.0233333333333333","0.0410482385059229","0.040505903407387","-0.000630919491450003","pn500"
"126","0.0387878787878788","0.0561221548397771","0.0411402852752058","0.0144291199880242","pn500"
"127","0.053030303030303","0.0698849897590251","0.041939600813833","0.0281340503400989","pn500"
"128","0.0675757575757576","0.0838205389393099","0.0429561097557824","0.0419691430350358","pn500"
"129","0.0818181818181818","0.0973466785762528","0.0441499174315847","0.0553566395247939","pn500"
"130","0.096969696969697","0.111613223922529","0.0456248671069825","0.0694348124401288","pn500"
"131","0.111212121212121","0.124901862433252","0.0472145099931518","0.0825065581471965","pn500"
"132","0.124545454545455","0.137235980867119","0.0488798681589285","0.0946035477510219","pn500"
"133","0.14","0.151417974499079","0.0510007878632385","0.10847464352058","pn500"
"134","0.154545454545455","0.164641963085269","0.0532032311286797","0.121367699336666","pn500"
