"","e","f"
"703",0.264545915734061,-0.230130440524947
"704",0.267823531099113,-0.24240629554834
"705",0.27142289730574,-0.255095160672849
"706",0.274978769242392,-0.266901031450252
"707",0.278941845163926,-0.279371670745816
"708",0.283005433102047,-0.291478972528398
"709",0.287333454209286,-0.303730644712539
"710",0.291843394085321,-0.315873165635403
"711",0.2964379128582,-0.32766190891713
"712",0.301005321285529,-0.338860857800126
"713",0.306139576706743,-0.350931819698913
"714",0.311137696563061,-0.362175372027547
"715",0.316405701974371,-0.373560023326215
"716",0.321839302313661,-0.384845317668096
"717",0.327437052388834,-0.396032122168446
"718",0.333197519620375,-0.407121296374977
"719",0.338995913841473,-0.417884684084742
"720",0.342668233792521,-0.424469170901992
"721",0.342282352728064,-0.423405727567119
"722",0.342282352728064,-0.423405727567119
"723",0.333685933410793,-0.39966412953718
"724",0.321938230209245,-0.365571108862621
"725",0.310860317819469,-0.33083691360368
"726",0.301235971241907,-0.297896265881747
"727",0.292299083265455,-0.264321510691166
"728",0.28436943794472,-0.231149652562872
"729",0.277645084415618,-0.199369002060322
"730",0.271845258901136,-0.16795816276362
"731",0.266806514018227,-0.135942664810457
"732",0.262934207808475,-0.105908893841707
"733",0.259724847389029,-0.0743221193708985
"734",0.257562749370967,-0.0443663710727643
"735",0.256285535658266,-0.0150676067998053
"736",0.255847205278635,0.0141986344429561
"737",0.25626025646243,0.0430417128235881
"738",0.257512379017298,0.0713813483815764
"739",0.259632188757115,0.0998064322346562
"740",0.262475159857132,0.126585498059494
"741",0.266234365557081,0.154026944336495
"742",0.270901848718793,0.181529484742497
"743",0.276017679652445,0.206641804364125
"744",0.281966458868988,0.231860415622077
"745",0.288852010605644,0.257426054277054
"746",0.296574792233955,0.282792385300067
"747",0.304544395819685,0.306192441330448
"748",0.31382295464788,0.330928336336561
"749",0.32324939816777,0.353757318709475
"750",0.333647719354079,0.376912265391629
"751",0.344498223963838,0.399189841413653
"752",0.356473919206247,0.422004424268207
"753",0.368494651291463,0.443276833501926
"754",0.381389977356974,0.464630546953529
"755",0.39546969090102,0.486485749130131
"756",0.409179743831051,0.506441535553931
"757",0.418541238882199,0.519309487008091
"758",0.41822650585977,0.518577533193058
"759",0.417283637617601,0.516382204078008
"760",0.40179217149526,0.480185617629072
"761",0.38753211375961,0.444784624837843
"762",0.373784225355531,0.40837637856712
"763",0.362027935669507,0.374885983904832
"764",0.350667754339058,0.340038881069622
"765",0.340775714162487,0.306991155908085
"766",0.331752034731249,0.27398774474165
"767",0.323615428978316,0.241036132743506
"768",0.316311303743664,0.207811452346616
"769",0.310391826010154,0.176958812768364
"770",0.305136685509761,0.145159786871236
"771",0.300957843160437,0.114700371143628
"772",0.297516832026128,0.0833239666899042
"773",0.295118111772934,0.0535765998007475
"774",0.293543284445458,0.0235527294758179
"775",0.292872388514934,-0.00520047738123939
"776",0.293029978738608,-0.0354089535500658
"777",0.294038597415489,-0.0632886308287859
"778",0.295937256340352,-0.0921494354738678
"779",0.298534194976434,-0.118773090474037
"780",0.302025403999459,-0.146072304454161
"781",0.306230515794351,-0.172337116165105
"782",0.31134840591077,-0.198963351792223
"783",0.317317306464536,-0.225382011459963
"784",0.323737278912184,-0.250014876476224
"785",0.33123772520647,-0.275514608699652
"786",0.339085717090642,-0.299290662053997
"787",0.347973742812246,-0.323654816318004
"788",0.357193001216456,-0.346608109760327
"789",0.367591244509265,-0.370369163784641
"790",0.378141154023131,-0.39252406656117
"791",0.38979792933313,-0.415226971072141
"792",0.401751433045812,-0.43684274763241
"793",0.414591962294401,-0.458532369477196
"794",0.428486882581589,-0.480498447607914
"795",0.44231941364909,-0.500986807755292
"796",0.456286318592571,-0.520485452667992
"797",0.472058605037055,-0.541325111104331
"798",0.488134320457729,-0.561376651548896
"799",0.491366489057556,-0.565194926146576
"800",0.490852675488332,-0.564080309809796
"801",0.474955866757329,-0.529539768135576
"802",0.459230140309666,-0.493552507859541
"803",0.443974880975826,-0.456541313216914
"804",0.430140295726829,-0.420704448814285
"805",0.417774134655621,-0.386364044991862
"806",0.406534453346766,-0.352777263377411
"807",0.395844233244421,-0.318198145033443
"808",0.386587559934357,-0.285404566618508
"809",0.378198395400419,-0.252654961410993
"810",0.370848432886645,-0.220624067314574
"811",0.364229710867207,-0.187976578506799
"812",0.358875226509741,-0.157349936278965
"813",0.354154728421372,-0.125461737043617
"814",0.350618988559234,-0.0958656229169441
"815",0.347772070060488,-0.0650298858204758
"816",0.345899997589899,-0.035493178044361
"817",0.344845957757066,-0.00537459241425841
"818",0.344692863306478,0.0231714938508253
"819",0.345395029786806,0.0530532242656588
"820",0.346841935903142,0.0794578078685844
"821",0.349008967026831,0.105430316467098
"822",0.352012133617106,0.132113264997782
"823",0.355935497244313,0.159456216518428
"824",0.360574223543031,0.185763889830106
"825",0.365865679798797,0.211073864561495
"826",0.372069972181362,0.236745228525895
"827",0.379028847080457,0.261963842980378
"828",0.386570230438983,0.28622689175314
"829",0.394810095504604,0.310070851501647
"830",0.404018260185562,0.334242922390042
"831",0.413539119186975,0.357015255474042
"832",0.424141390410144,0.380350862437111
"833",0.434975627097746,0.402335168909397
"834",0.446923762416874,0.424863257414891
"835",0.459025927931116,0.446086806591194
"836",0.472408532128852,0.468057244072553
"837",0.485882907337001,0.488760497735541
"838",0.500249503785591,0.509534479260327
"839",0.514763516225128,0.529310920281453
"840",0.52871807685073,0.547301820269729
"841",0.528386378777839,0.546563080434512
"842",0.527889503250171,0.545455239314353
"843",0.514831635399918,0.516292698234858
"844",0.49965575911847,0.48082840832834
"845",0.484939495712057,0.444335842359714
"846",0.471744067666223,0.40936070144441
"847",0.459463246622891,0.374448373027078
"848",0.448456733839973,0.340651828519971
"849",0.438237178984374,0.306564006577732
"850",0.429411851522288,0.274245996805018
"851",0.421516891008204,0.242300133811507
"852",0.414321311276832,0.209724932221988
"853",0.408156669329701,0.177865136049195
"854",0.402982410826452,0.146704523556987
"855",0.398848010617118,0.116868945291435
"856",0.395412771922188,0.0861009104195244
"857",0.392829744609603,0.0550676994944901
"858",0.391211087988098,0.0250262974519482
"859",0.390490633970542,-0.00404976294295264
"860",0.390605990854371,-0.0324653972975034
"861",0.391570114774116,-0.0615838926426267
"862",0.393324322625148,-0.0890162164168557
"863",0.395940859895583,-0.116840233448534
"864",0.399233630110951,-0.143046389501132
"865",0.403481674405227,-0.170194532621536
"866",0.408535936283078,-0.196858945191794
"867",0.414203087735569,-0.222246533108179
"868",0.420533746557439,-0.246932986299905
"869",0.427866907968769,-0.272230059150077
"870",0.435621339956681,-0.296062248442179
"871",0.444323775744223,-0.320234726363592
"872",0.453445613404277,-0.343246472252408
"873",0.463638993489349,-0.366827413898335
"874",0.474088016794332,-0.389042848400194
"875",0.485759302246338,-0.412040077128991
"876",0.497621062042475,-0.433710900039186
"877",0.510369533952718,-0.455455756286981
"878",0.523343122162105,-0.476156451846197
"879",0.537339236049705,-0.497152722907576
"880",0.552103165396657,-0.517991334996374
"881",0.567015037161704,-0.537832090725225
"882",0.572067399226093,-0.544194612880531
"883",0.571572676850747,-0.543087633021303
"884",0.565977228510527,-0.530546423382184
"885",0.550543150739409,-0.495281883182828
"886",0.535384523405632,-0.458612371643257
"887",0.521904099148239,-0.42382626254636
"888",0.509189311271848,-0.388740347395803
"889",0.497409300744703,-0.353725312881915
"890",0.487226299313254,-0.320864233521456
"891",0.477503140721694,-0.286671939781803
"892",0.469163593382587,-0.254245211755251
"893",0.461613281033492,-0.221528117118643
"894",0.455235956449773,-0.190189308497276
"895",0.449530277194855,-0.157907036795309
"896",0.444984468559839,-0.127300834553423
"897",0.441281171554648,-0.0967286066604383
"898",0.438379313354835,-0.065567863380513
"899",0.436511622700966,-0.0363359386341174
"900",0.435432555432438,-0.00620734202973614
"901",0.435255740235227,0.0223482325339965
"902",0.435912642827893,0.0513480303723363
"903",0.437421963720655,0.0798363772306182
"904",0.439720283671234,0.10724526404815
"905",0.442970140157541,0.135598380459396
"906",0.446791549061397,0.1614873532989
"907",0.451636169660364,0.18858058093952
"908",0.457007858935611,0.213842415859221
"909",0.46329352994723,0.239464952646188
"910",0.470187217977954,0.264116618615633
"911",0.478030681197449,0.289107510380906
"912",0.48635347316296,0.312901713989478
"913",0.495740524582644,0.337269483137668
"914",0.505449797582062,0.360231798125895
"915",0.51582010692205,0.382797491309782
"916",0.527188032421552,0.40567370570705
"917",0.539235312166792,0.428142307556876
"918",0.551560621020702,0.449535001032408
"919",0.564365557413746,0.470336887681431
"920",0.57861819037379,0.492088338208435
"921",0.593231722841798,0.5130171884246
"922",0.607844939724195,0.532734106780009
"923",0.618015318126359,0.54572278882962
"924",0.617353835958081,0.544246074750188
"925",0.617188912905126,0.543877075225976
"926",0.604168825346686,0.514729646263206
"927",0.588882914639476,0.478918312283352
"928",0.57422511174838,0.442449130520853
"929",0.561353864315045,0.408209722456609
"930",0.548983872725451,0.372958695517742
"931",0.538247183006001,0.339876140842083
"932",0.527947906010787,0.305453399740967
"933",0.519154550563698,0.273148178774253
"934",0.511042877375857,0.240206539802147
"935",0.503836681181792,0.207324061324521
"936",0.497868261234571,0.176148814557754
"937",0.492583796797839,0.144035028783061
"938",0.488437333848023,0.113588564815256
"939",0.485098518457999,0.082859099265307
"940",0.482688071933918,0.0528040115647653
"941",0.481135954018226,0.0227892250045487
"942",0.480479900571125,-0.00626107516217017
"943",0.480665835530487,-0.035846483883523
"944",0.481697779763497,-0.0640151961315955
"945",0.483598837103163,-0.0925715314247659
"946",0.486207671170588,-0.119188049166129
"947",0.489747195054916,-0.146761304532502
"948",0.493972141700548,-0.173014215333001
"949",0.499110139610437,-0.199628386284037
"950",0.504857017397402,-0.224968138399738
"951",0.511606061549394,-0.250918711908542
"952",0.518905514986734,-0.275629948937048
"953",0.526840316547043,-0.299656946788741
"954",0.535739219815314,-0.324014574524748
"955",0.54487053964283,-0.346717600810057
"956",0.555167001727492,-0.370236693256229
"957",0.566161909587829,-0.393336718236997
"958",0.577485239355258,-0.415330599164418
"959",0.58994515733019,-0.437854648379459
"960",0.602550063874447,-0.459079583240783
"961",0.615765991270773,-0.479937905590866
"962",0.629727821251598,-0.500651716693281
"963",0.644595660110974,-0.521427983074624
"964",0.659448457204615,-0.541001153303289
"965",0.6664978661719,-0.549801810953221
"966",0.665998046343761,-0.548692792112874
"967",0.6578507897336,-0.530585404620325
"968",0.642254794506882,-0.494953067135698
"969",0.626956245159051,-0.457924556487475
"970",0.613634803515779,-0.423505070739257
"971",0.60080131652368,-0.388068645639386
"972",0.589982433069491,-0.355862304378923
"973",0.579845749247789,-0.323322782365394
"974",0.57004808917611,-0.289100688033692
"975",0.561725493611504,-0.256983771019971
"976",0.554015980480905,-0.223899965767731
"977",0.547638223880248,-0.19286401464262
"978",0.541852303440969,-0.160549646466908
"979",0.537230419679043,-0.12991301417426
"980",0.533333029253816,-0.0983540580041686
"981",0.530501624553696,-0.0684336173362416
"982",0.528469353493407,-0.0379237392151562
"983",0.527377609485698,-0.00869916282419389
"984",0.527119270710919,0.0211011423826875
"985",0.527720333554547,0.0492253531613591
"986",0.529167260602017,0.0777511363268163
"987",0.531381989939812,0.104907147208988
"988",0.53456099440069,0.133302774835492
"989",0.538277314183983,0.158951770844304
"990",0.543045867309312,0.186090638969107
"991",0.548459413170231,0.211933420543464
"992",0.554817415786535,0.238118618973682
"993",0.561600188569422,0.262533803788798
"994",0.569476202683086,0.2878081953206
"995",0.577674375519491,0.311374140103605
"996",0.587015599722599,0.33576940558174
"997",0.596579940366442,0.358515649680282
"998",0.60700948653896,0.381348831067682
"999",0.618334391219151,0.404250857956536
"1000",0.630094416177887,0.426285752072203
"1001",0.642753811239425,0.44838708473225
"1002",0.655797799158909,0.469651601071469
"1003",0.66960270985707,0.490762594046512
"1004",0.683582007990516,0.510859863651293
"1005",0.699062609919343,0.531874532797027
"1006",0.707121314961722,0.542190824923114
"1007",0.706957014711746,0.541822074520094
"1008",0.706628637696885,0.541084663108089
"1009",0.694331258989883,0.513438438898016
"1010",0.679083693228669,0.47764244289656
"1011",0.664754419941773,0.441910733581801
"1012",0.651631010277828,0.406964400019253
"1013",0.63929875573179,0.371728467897808
"1014",0.628484836665672,0.338311991180452
"1015",0.618335476930259,0.304252247286287
"1016",0.609576700114441,0.271960857772081
"1017",0.601417874381279,0.238697327478816
"1018",0.594546284650828,0.207160812798757
"1019",0.588331460266865,0.174674883045171
"1020",0.583302940906474,0.143875596513137
"1021",0.57898667301108,0.112149089354979
"1022",0.575758138620558,0.0820697968108914
"1023",0.573320914351628,0.0513979374063495
"1024",0.571856851892175,0.0223274639377201
"1025",0.57124792105751,-0.00518883566887355
"1026",0.571405158502021,-0.0353975235051971
"1027",0.572391998551257,-0.0626842073544434
"1028",0.57423453434319,-0.0909726252732226
"1029",0.576853443252571,-0.118189158715473
"1030",0.580327488220874,-0.14549867112843
"1031",0.584471995822715,-0.171496815052175
"1032",0.589512962810612,-0.197866174253376
"1033",0.595209110251239,-0.223236364576878
"1034",0.601838553805341,-0.248955668141387
"1035",0.608930018291792,-0.273185637934365
"1036",0.617042803903176,-0.298014936264504
"1037",0.625802636878224,-0.322152975873415
"1038",0.634979115584921,-0.345131937134245
"1039",0.645123902827958,-0.368439004182362
"1040",0.655618832038001,-0.390626895141185
"1041",0.66721926710583,-0.413363603797457
"1042",0.678993866729152,-0.434783692508313
"1043",0.692169130138495,-0.457181564765737
"1044",0.705053337872802,-0.477632858306971
"1045",0.719237586392221,-0.498819278892289
"1046",0.733446377972789,-0.518778852428797
"1047",0.747909303555653,-0.537979884957866
"1048",0.748072327763216,-0.538185100736359
"1049",0.747583068580728,-0.537080306154273
"1050",0.736353207633866,-0.511679270866437
"1051",0.720537666534358,-0.474443963517543
"1052",0.706591889424903,-0.439471713279821
"1053",0.693141391533612,-0.403485453517245
"1054",0.681403632885837,-0.369699440967226
"1055",0.670200619523194,-0.334915205319137
"1056",0.660457631732091,-0.301927101111787
"1057",0.651308325637795,-0.267964348371039
"1058",0.643512999139728,-0.235755308680903
"1059",0.636797544892454,-0.204584278497146
"1060",0.630784007009356,-0.172784923949966
"1061",0.625548100222994,-0.140387530932391
"1062",0.621591724351263,-0.110623162401881
"1063",0.618306551649631,-0.0796121236242584
"1064",0.615990562598744,-0.0495948189129944
"1065",0.614502718031354,-0.0189996810860383
"1066",0.613950000036124,0.0103123152029629
"1067",0.614243744772208,0.0386209168461607
"1068",0.615414075585728,0.068221748661079
"1069",0.61731601524537,0.0949593727440816
"1070",0.619877040752711,0.120392454409374
"1071",0.623488814384992,0.148225390230006
"1072",0.627710992167301,0.174176932045468
"1073",0.632830738351668,0.200499023728788
"1074",0.63860267994386,0.225823737561352
"1075",0.645377392070701,0.251758910285247
"1076",0.652624997063761,0.276198226077289
"1077",0.660743550981791,0.300721033120411
"1078",0.669400671632227,0.324314639518029
"1079",0.679130110817767,0.348476976006703
"1080",0.689162023763415,0.371245707027194
"1081",0.699961898876933,0.393856691049992
"1082",0.711777599608433,0.416767270611092
"1083",0.723649152165234,0.43812918756186
"1084",0.736660261371617,0.460019491735001
"1085",0.749763846893765,0.48064218890656
"1086",0.764183112560962,0.501990629506242
"1087",0.778482239583261,0.521896001777711
"1088",0.791134263868781,0.538547211448823
"1089",0.790807871619418,0.537810593943017
"1090",0.790481925804908,0.537074155011153
"1091",0.779089443728913,0.511305040968633
"1092",0.764060174342865,0.475899393820275
"1093",0.749350556715693,0.439106455860315
"1094",0.73657655072703,0.404905944373941
"1095",0.724429372395811,0.370047073041453
"1096",0.713215824727889,0.335258623671254
"1097",0.70468196885262,0.306390535866601
"1098",0.696140172095127,0.275095029284816
"1099",0.687887321216583,0.241793888933398
"1100",0.68078004629945,0.209557039572606
"1101",0.674683841511883,0.17802764856667
"1102",0.669396959827176,0.146215926195817
"1103",0.66514340561057,0.115423595418266
"1104",0.661890558830601,0.0859406385244601
"1105",0.659286297057132,0.0545959035120427
"1106",0.657747685230884,0.0257986405997243
"1107",0.656973726012892,-0.00451094308747195
"1108",0.657103586495713,-0.0332209055856581
"1109",0.658110280604369,-0.0629199194234946
"1110",0.659864411691327,-0.0897462286501077
"1111",0.662556798550831,-0.118130796534406
"1112",0.665921736391508,-0.144596682314848
"1113",0.670259636860953,-0.171993942033181
"1114",0.675106738863706,-0.197267499013347
"1115",0.680486761564071,-0.221312212665856
"1116",0.687126127944046,-0.247328592837871
"1117",0.694171245437004,-0.271586370826944
"1118",0.702236537661562,-0.29644416518918
"1119",0.710680704791193,-0.319862513396249
"1120",0.720179652158718,-0.343860114672704
"1121",0.730078655459902,-0.366708591479873
"1122",0.740857665573098,-0.389635124805894
"1123",0.752546719317275,-0.412621692559388
"1124",0.764050111958324,-0.433598444853546
"1125",0.777189458772068,-0.45601786706833
"1126",0.790179058621893,-0.476708955643284
"1127",0.804480327291192,-0.498128194441704
"1128",0.818820381373605,-0.518312040780136
"1129",0.830914328991808,-0.534389005542547
"1130",0.830428520804951,-0.533285591358713
"1131",0.826388478446172,-0.524093816839444
"1132",0.81018921501659,-0.486705020558521
"1133",0.795735550769701,-0.451226585162795
"1134",0.781925282557142,-0.415096417271711
"1135",0.769723963625216,-0.380821950305001
"1136",0.758068503934063,-0.345553705822479
"1137",0.748225458980332,-0.313131639356139
"1138",0.738831509799648,-0.279374059683865
"1139",0.730873582038956,-0.247706040094739
"1140",0.723442400836114,-0.214733567613602
"1141",0.71706546458577,-0.182485823416496
"1142",0.711756786086381,-0.15127144292583
"1143",0.707264482629796,-0.119777551846227
"1144",0.703816340985738,-0.089610416400725
"1145",0.701155183165353,-0.058848983575601
"1146",0.699478878784715,-0.0296936133384975
"1147",0.69858807038456,0.000662710021564514
"1148",0.698606947579113,0.0291362321896808
"1149",0.699481034544804,0.0586117800102666
"1150",0.701115059926908,0.0855101526597918
"1151",0.703680364506702,0.113970969911916
"1152",0.706892273658765,0.140225642602496
"1153",0.710929072460958,0.166591442109059
"1154",0.715876333469045,0.193320055201176
"1155",0.721617353290171,0.21957241300547
"1156",0.727871840206085,0.24430456934077
"1157",0.735126945598629,0.269648475802214
"1158",0.742807841576025,0.293524786700625
"1159",0.751435691366922,0.317742016220026
"1160",0.76048652455622,0.340796364791295
"1161",0.77050387224857,0.364179895569825
"1162",0.780767123850992,0.38620376279019
"1163",0.79129995374527,0.40715679212635
"1164",0.803391276662962,0.429598968072705
"1165",0.81562833817776,0.450741579648675
"1166",0.828877408852282,0.472186076637901
"1167",0.842899904461529,0.493469548969323
"1168",0.856956309795806,0.513520554253604
"1169",0.872050701845079,0.533857858417981
"1170",0.876095079560367,0.539006989364565
"1171",0.875768408657721,0.538270260397446
"1172",0.866144788850616,0.516542024595817
"1173",0.850178944454018,0.479246595928087
"1174",0.835946772817366,0.443856757576456
"1175",0.822496568042322,0.408173645363408
"1176",0.810746114615193,0.374685585204678
"1177",0.799278464886201,0.33949246470702
"1178",0.789402320458361,0.306451097844975
"1179",0.780115923553968,0.272433508780188
"1180",0.772190585116726,0.240172464314382
"1181",0.765349308860498,0.208951105327042
"1182",0.759080775700687,0.176443692063117
"1183",0.754001336080688,0.14562403742724
"1184",0.749676743454061,0.114197230679619
"1185",0.746389247419344,0.0840943534778533
"1186",0.743866416815009,0.053085221236119
"1187",0.742370378761991,0.0243049878330939
"1188",0.741648594274826,-0.00568069565874179
"1189",0.741819015144588,-0.0355784431368844
"1190",0.742832461706669,-0.0634552236844843
"1191",0.744716889561542,-0.0920215366685305
"1192",0.747310223776746,-0.118647354321226
"1193",0.750761783175182,-0.145667327773074
"1194",0.755087661393897,-0.172768770538814
"1195",0.760061307818499,-0.198572461471932
"1196",0.766018481662657,-0.224998157165437
"1197",0.772359338819138,-0.249375461053367
"1198",0.779840602650739,-0.274886702754406
"1199",0.788003904732536,-0.299685691202298
"1200",0.796540406239511,-0.323048638782961
"1201",0.806231865403,-0.347233763284868
"1202",0.816122766538993,-0.369784071088121
"1203",0.827216288671637,-0.393127957808535
"1204",0.838295349300786,-0.414662339612863
"1205",0.850735219489172,-0.437198417499831
"1206",0.863453718907349,-0.458658226939834
"1207",0.877074478374047,-0.480182740956785
"1208",0.890897920916742,-0.500676554219046
"1209",0.905159616703588,-0.520604385231788
"1210",0.915571704408224,-0.534357132609006
"1211",0.915085925196761,-0.53325373001533
"1212",0.914924333157362,-0.532886062896541
"1213",0.894093332516861,-0.485462753549431
"1214",0.865554007005167,-0.415259144556875
"1215",0.84013511391411,-0.343879466108331
"1216",0.820231787239355,-0.278039347559641
"1217",0.803465172038031,-0.211029671176081
"1218",0.7912510304639,-0.14826522666764
"1219",0.78271454771637,-0.0872748759928709
"1220",0.777451608224678,-0.024866669893164
"1221",0.775974678740115,0.0351180412946009
"1222",0.777975342910837,0.0908873397618642
"1223",0.783235791969782,0.145609858205285
"1224",0.791972383462099,0.200367903309896
"1225",0.803387282196117,0.250488661039182
"1226",0.818340696203608,0.301213582331656
"1227",0.836230957457246,0.349873364973414
"1228",0.856375181501169,0.395362588122816
"1229",0.880096936788538,0.441129534950395
"1230",0.905361628335698,0.483243447294827
"1231",0.933184735907218,0.524125340327672
"1232",0.964632256326878,0.565256828075876
"1233",0.99751992632402,0.603706044259409
"1234",1.03191287672425,0.640039970988966
"1235",1.06973342046451,0.676438553835721
"1236",1.11031973369465,0.712086765897635
"1237",1.1381558527252,0.734476003570218
"1238",1.13726557878148,0.732907772780608
"1239",1.13682139225252,0.732124037562965
"1240",1.1011026134502,0.66904864725416
"1241",1.06177066267223,0.594527988155093
"1242",1.02483786340805,0.517633656328209
"1243",0.994720996130774,0.44740509123548
"1244",0.967741113356271,0.376310107822647
"1245",0.94596074044896,0.309719170780936
"1246",0.92794071596716,0.244329342806397
"1247",0.913354994593566,0.178798084559991
"1248",0.902518747044476,0.113857524934293
"1249",0.896032318351249,0.0542932564873058
"1250",0.892807627965943,-0.00639055906075585
"1251",0.89317363271215,-0.0634436834857597
"1252",0.896980253721295,-0.121159710880272
"1253",0.903845970671177,-0.173706947377009
"1254",0.914215749044896,-0.227182050049748
"1255",0.927708985956941,-0.27848004729646
"1256",0.943742685649768,-0.326435585056522
"1257",0.962537461759082,-0.37273447696669
"1258",0.984788580535579,-0.419080775397762
"1259",1.00879047949018,-0.46195236329773
"1260",1.03636763572341,-0.505103039254763
"1261",1.06544932586232,-0.545229782747174
"1262",1.09700656480314,-0.58417422726147
"1263",1.13187999594572,-0.622947138272891
"1264",1.16718033378118,-0.65843360223828
"1265",1.20648682458147,-0.694546677455079
"1266",1.24794915653863,-0.729366247977748
"1267",1.28972195074099,-0.761575298729058
"1268",1.33541646866474,-0.794158587974812
"1269",1.3515402945418,-0.804787322751604
"1270",1.35007704486407,-0.80238384106233
"1271",1.31725225136607,-0.748344832754037
"1272",1.27280510372371,-0.671172034303154
"1273",1.23314493806034,-0.596217058946897
"1274",1.19737191452352,-0.521907849532172
"1275",1.16605744355159,-0.4493820611434
"1276",1.14004775455814,-0.381099397667231
"1277",1.11706630603215,-0.311603787953804
"1278",1.09903105648694,-0.246510900256934
"1279",1.08431510274433,-0.180927549062919
"1280",1.07378840898067,-0.118535053375637
"1281",1.06681998463071,-0.0569598048477734
"1282",1.06357500180908,0.00130788525057585
"1283",1.06365268226639,0.0606552163701311
"1284",1.0672368541428,0.11759562233519
"1285",1.0739362411122,0.170545687123248
"1286",1.08411730182835,0.22413402039053
"1287",1.09695406845072,0.273704687689837
"1288",1.11271282319649,0.321825192418128
"1289",1.13172976638484,0.369505935596031
"1290",1.15278040756425,0.413845247858082
"1291",1.177360307134,0.458491247510169
"1292",1.20348041456791,0.499788880019518
"1293",1.23331629619332,0.541584320741244
"1294",1.26433430729032,0.580246241355772
"1295",1.29862158518862,0.618764783707704
"1296",1.33405993189187,0.654774502958476
"1297",1.37255273600519,0.690466699278365
"1298",1.41356227329566,0.72525491629802
"1299",1.45444027766882,0.75709175003776
"1300",1.46705847350279,0.766187499204049
"1301",1.46612976138254,0.764603893143829
"1302",1.44967919277248,0.736508514184651
"1303",1.40593505071787,0.659616917968871
"1304",1.36515873215252,0.58148820872455
"1305",1.33150289946574,0.510147087771048
"1306",1.30073948417288,0.437538691350874
"1307",1.27541527506742,0.369530219829902
"1308",1.25313148302313,0.300313672709157
"1309",1.23511266266058,0.233106144564137
"1310",1.22162076156611,0.169830596247561
"1311",1.2114823896083,0.106078277767467
"1312",1.20540699733617,0.0463753935858857
"1313",1.20261042057144,-0.0150462674230342
"1314",1.20347672081701,-0.072102244851451
"1315",1.20758436385703,-0.126607355997135
"1316",1.21518080521686,-0.182049491181238
"1317",1.22604860817526,-0.235225779103171
"1318",1.23952063006935,-0.284415293239443
"1319",1.25598224249624,-0.332417113662098
"1320",1.2756250719399,-0.379722325086805
"1321",1.29748787247521,-0.424180402341383
"1322",1.32242453855224,-0.468006281483038
"1323",1.34951217484414,-0.509632487586687
"1324",1.38024455818649,-0.551496087884309
"1325",1.41166312319323,-0.58961464584996
"1326",1.44686133083943,-0.628192690959213
"1327",1.48226855523895,-0.663311992683138
"1328",1.52166526753164,-0.69906790470146
"1329",1.56149095422373,-0.732142189655907
"1330",1.6047539017943,-0.76527533020447
"1331",1.63559681661769,-0.787072611613465
"1332",1.63464278920968,-0.785478879438138
"1333",1.6339287175011,-0.784284159845615
"1334",1.59590281884192,-0.720588951897094
"1335",1.55397764345881,-0.645637063562034
"1336",1.51504377205007,-0.569760484695507
"1337",1.48068548827601,-0.495714140882852
"1338",1.45214437107366,-0.426721936426156
"1339",1.42654105488809,-0.356480609951928
"1340",1.40590838928178,-0.290348755830617
"1341",1.38839947946048,-0.223042161599066
"1342",1.37569283510272,-0.160989806886263
"1343",1.36613101626947,-0.0977711399590264
"1344",1.36047214119912,-0.0376288020520961
"1345",1.35824862107786,0.022351515087317
"1346",1.35952875330559,0.0788561630234076
"1347",1.36423622728001,0.135728648335721
"1348",1.37200977713924,0.188337245692911
"1349",1.38325293998818,0.241288317680517
"1350",1.39692594465674,0.289751181546046
"1351",1.41422321216116,0.339069790740366
"1352",1.43436190276271,0.386380515773376
"1353",1.45660805367087,0.430608582804235
"1354",1.48205310629112,0.474432460322995
"1355",1.50893761237609,0.514968423338679
"1356",1.53952361570166,0.556010760737277
"1357",1.57237879701796,0.59538856103841
"1358",1.60665874447168,0.632396350141931
"1359",1.64421925496496,0.669253983239904
"1360",1.68396888548467,0.704798144322021
"1361",1.7241210221915,0.73767655926762
"1362",1.76793453904497,0.770782388549476
"1363",1.78989015859759,0.786093865302752
"1364",1.78846089702431,0.783703978855259
"1365",1.77658659431438,0.763802742619773
"1366",1.73006406362754,0.684284639435946
"1367",1.68983642118797,0.60940570367224
"1368",1.65271807378248,0.533649273800952
"1369",1.62183110066249,0.463415696674166
"1370",1.59346444286607,0.390856912343478
"1371",1.57096056003417,0.324279601634962
"1372",1.55140551739012,0.256154554274312
"1373",1.5366572248713,0.192679479691025
"1374",1.52521323153208,0.128707942961395
"1375",1.51752975736135,0.0659375835961362
"1376",1.51375333211903,0.00715428622647851
"1377",1.51334141866962,-0.0505862367290398
"1378",1.51639192203601,-0.109058965012238
"1379",1.52260497822459,-0.162300828268789
"1380",1.53209711757485,-0.215090393143478
"1381",1.54493736225645,-0.267083216031491
"1382",1.56023394644734,-0.315177992789681
"1383",1.57924013449739,-0.364077310262685
"1384",1.59998150853659,-0.408602182808857
"1385",1.6241261829753,-0.453206287236543
"1386",1.65131856020949,-0.496890860896028
"1387",1.67992742795805,-0.53730129782265
"1388",1.71037450150133,-0.575699720363347
"1389",1.74439312134099,-0.614379457550465
"1390",1.78125588879401,-0.652261797078648
"1391",1.81861270080852,-0.687120437142672
"1392",1.86004814535136,-0.722562200719995
"1393",1.90143125321078,-0.755005063277071
"1394",1.94307092639758,-0.785172774516509
